nom_normal,nom_munici,x,y
Calle Carlos Mauricio Morales,La Palma del Condado,-6.55332355799993,37.3883464950001
Calle Luis Benjumea,Bollullos Par del Condado,-6.5406279997822,37.3368259996204
Plaza del Cristo del Perdón,La Palma del Condado,-6.55619029499996,37.3892346380001
Calle Frailes,Cortegana,-6.81921099999994,37.9096490000001
Grupo Circunvalación Guadiana,Puebla de Guzmán,-7.29523220151382,37.6097454873089
Calle Alejandro Rincón Recio,Santa Olalla del Cala,-6.22598909221142,37.9082925854689
Carretera A-499 de Ayamonte a Puebla de Guzmán,Villablanca,-7.34409299999993,37.316852
Camino El Turnio,Valverde del Camino,-6.77521700017311,37.5842869998041
Carretera N-431 de Huelva a Ayamonte,Ayamonte,-7.3670729393836,37.237999763499
Carretera N-431A,Ayamonte,-7.36452199995662,37.2303139997092
Carretera N-431 de Huelva a Ayamonte,Huelva,-6.902216999662617,37.31233300011243
Calle Jaguarzo,El Cerro de Andévalo,-6.93348682299995,37.7346370980001
Calle Manuela Martín Puchichina,Lepe,-7.201706569950018,37.26954678719427
Calle Extremadura,Escacena del Campo,-6.3903119998987,37.4082950003142
Calle San Pablo,Almonte,-6.50930499959884,37.263132999716
Calle Benavente,El Campillo,-6.62974299999991,37.691828
Calle Chucena,Huelva,-6.93909400035537,37.2690749998862
Calle Concha Espina,El Campillo,-6.62528099999992,37.694691
Calle Córdoba,El Campillo,-6.62908399999992,37.69588
Calle Iglesia Nueva,Castaño del Robledo,-6.70475599999992,37.895515
Calle Real Escuela Andaluza del Arte Ecuestre,Gibraleón,-6.96202759398065,37.3719562745285
Camino de Jabuguillo a Higuera de la Sierra,Aracena,-6.50670008527273,37.8557569206254
Calle Tarantos,Moguer,-6.80800522813683,37.1301578167507
Avenida Rosalía de Castro,Ayamonte,-7.39708100042958,37.263573000304
Calle Altozano,Almonte,-6.51540954419439,37.2609431004655
Calle Virgen del Rocío,Alosno,-7.12003999999996,37.5507640000001
Barriada Santa Bárbara,Alosno,-7.11689899999993,37.5999810000001
Paraje Calvario,Rociana del Condado,-6.60886249567457,37.303822879019854
Camino de los Carrascales,Rociana del Condado,-6.57520026435271,37.3017891008599
Calle Juan Hernández González,Punta Umbría,-6.9737784280611,37.188264185848
Calle Acacias,Punta Umbría,-6.96601199999992,37.1793230000001
Calle Rey Felipe VI,La Palma del Condado,-6.55209443299992,37.3870484330001
Calle Jara,Aracena,-6.57537802838729,37.8899434985831
Camino de los Silos,Paymogo,-7.358151999999961,37.69434700000005
Calle Maya,Moguer,-6.84160100036983,37.2741200001668
Urbanización Residencial las Lomas de Esuri - Manzanza III,Ayamonte,-7.4107757700915,37.259660473269
Urbanización Residencial las Lomas de Esuri - Manzana V,Ayamonte,-7.4085493656238,37.261283887563
Parque Municipal de San Bartolomé de la Torre,San Bartolomé de la Torre,-7.10209099999992,37.437594
Calle la Plaza (Castañuelo),Aracena,-6.5812378389815,37.937191365389
Calle Sierra de Aracena,Punta Umbría,-6.9760492002639,37.1888375090729
Santiago de Chile,Palos de la Frontera,-6.892355603267192,37.22100467503359
Camino Viejo a Puebla de Guzmán,Villanueva de las Cruces,-7.04107499999992,37.6267580000001
Camino del Alamillo,Lucena del Puerto,-6.72068399999995,37.2817640000001
Carretera Camino de Valdeflores,Cartaya,-7.1647239999999215,37.30118100000004
Calle Galinda,Manzanilla,-6.43044336972108,37.389058142529
Calle Trasmallo,Isla Cristina,-7.32218899969293,37.2045040001775
Carretera N-445 de la A-49 a la N-431,Lepe,-7.23817247964296,37.2640970321277
Calle Río de la Plata,Huelva,-6.942978000289535,37.28115299958228
Calle Ignacio Fossi,Almonaster La Real,-6.78602282315367,37.872477155833
Calle Cortegana,Huelva,-6.93539400015505,37.2624020000031
Calle el Greco,Aljaraque,-6.99845799966691,37.277094000108
Calle Dos de Mayo,La Palma del Condado,-6.55189369099992,37.3810290710002
Calle Cortelazor,Huelva,-6.93523986084645,37.2563193952048
Calle la Fuente,Almonaster La Real,-6.7896120350196,37.872320912465
Calle Sebastián Carrillo Escámez,Isla Cristina,-7.326733626246081,37.195702441034655
Calle San Sebastián,Cartaya,-7.15775699999995,37.279252
Carretera Almonaster la Real a Escalada,Almonaster La Real,-6.783141999999941,37.845278000000064
Calle Vicente Aleixandre,Almonte,-6.51397599999028,37.2624720002862
Avenida Montes de Toledo,Aljaraque,-6.9943616564183,37.286114269756
Calle Berrocal,Valverde del Camino,-6.75427199979855,37.5759019997379
Calle Presbítero Francisco Gaona,Huelva,-6.937026000460039,37.25455799960883
Calle Pedro de Lope,Isla Cristina,-7.26992899981603,37.2212050000187
Calle la Pavona,Almonte,-6.52016399993244,37.2635649996789
Calle Isabel II,Huelva,-6.954777000226999,37.258599999959635
Calle Viriato,Lepe,-7.20432800068079,37.2598390002781
Calle Córdoba,Trigueros,-6.8406670579998945,37.38474162000011
Calle Velázquez,Manzanilla,-6.4282350004448,37.3886879999514
Calle Ribera de Huelva,Santa Olalla del Cala,-6.22494784699995,37.9061658240001
Calle Estadio,Ayamonte,-7.397351,37.216938
Calle Petunia,Cartaya,-7.14913893299996,37.287932245
Urbanización Marina 4,Ayamonte,-7.33894499969636,37.1860779998071
Carretera Hv-5132,Paterna del Campo,-6.421063999803644,37.46714299994966
Calle Juncia,Aljaraque,-7.022526000606115,37.26230400005973
Calle Jineta,Punta Umbría,-6.981423999999947,37.19064000000009
Calle Pino,Cala,-6.319389999999942,37.97254900000007
Calle los Olivitos,Almonte,-6.5223159998787,37.2653949996748
Calle Daoíz,Lepe,-7.20445500013688,37.2602220001467
Calle Perales,La Palma del Condado,-6.547934192999946,37.389197325000055
Callejón de Servicio,Almonte,-6.478365658855,37.134007683393
Calle Campoamor,Alosno,-7.11737837737774,37.6011358512514
Calle Azteca,Moguer,-6.84218495882857,37.2739333229704
Calle Pinta,Villarrasa,-6.603878000069464,37.38740300004857
Calle los Mesones,Trigueros,-6.83198837099991,37.382869245
Calle Alcornocales,Beas,-6.79941599995479,37.4455099996867
Carretera HU-8100 Aroche a la HU-9101,Aroche,-6.954621999999915,38.003584000000046
Calle Hinojales,Huelva,-6.926515999911487,37.27559400009839
Calle Panadero,Aljaraque,-7.030005543599854,37.277793033306295
Calle Velázquez,Lepe,-7.197463722917943,37.2563822000592
Calle Boyeros,Lepe,-7.194888999680902,37.26927200041205
Calle Clara Campoamor,Trigueros,-6.82975797123969,37.3841731321595
Calle de las Hermandades,Huelva,-6.94085401852408,37.2617158860195
Calle Vicente Tapada,Encinasola,-6.87348890596464,38.1359604034599
Calle Albatros,Aljaraque,-7.0279894218344,37.267550738351
Calle Tropezón,Alosno,-7.119491,37.600969
Calle Fuenteheridos,Huelva,-6.95545099986843,37.2638739997097
Plaza Fuentepiña,Huelva,-6.926391000557,37.2660809999966
Calle San José,Isla Cristina,-7.325613906421206,37.1963492439684
Calle Villarrasa,Manzanilla,-6.42918800032576,37.3868739999353
Calle Perú,Ayamonte,-7.398740852685314,37.22184000414202
Calle Piña Gorga,Almonaster La Real,-6.80530499999992,37.8932270000001
Callejón del Lobo,Villalba del Alcor,-6.474828000295123,37.39330600014819
Plaza de los Alcázares,Huelva,-6.958013000461031,37.25938499959426
Calle Cineasta Francisco Elías,Huelva,-6.943896000667429,37.255491000226456
Camino de la Cañada,Rociana del Condado,-6.59564499999993,37.3003390000001
Plaza Virgen del Rocío,Rociana del Condado,-6.59763099999992,37.3032230000001
Callejón Cano González,Gibraleón,-6.96964367399994,37.37368656600006
Calle Pablo Ruiz Picasso,Aracena,-6.57459200032046,37.8860080003691
Carretera HU-6105 Nerva a la Granada de Río Tinto,Nerva,-6.539569001028154,37.72175700030761
Plaza José María Morales Quintero,Niebla,-6.68034700021371,37.3655620000864
Avenida Sundheim,Punta Umbría,-6.97916299999991,37.190367
Barriada las Colonias Fase II,Cortegana,-6.81722499999995,37.9148920000001
Calle Santa Engracia,Cortegana,-6.82165299999991,37.9116180000001
Calle Dolores Valladares,Aracena,-6.56228700034461,37.8959890001924
Calle Riotinto,Niebla,-6.67681500011198,37.361233000103
Calle Acebuche,Rociana del Condado,-6.58952099999993,37.310837
Calle Puente,Punta Umbría,-6.961981999999921,37.180892000000085
Calle Jara,Lepe,-7.204497752511362,37.2581490518269
Calle el Ejido,Almonte,-6.5138889992131,37.2597389999297
Calle Concepción,Almonte,-6.51939199995938,37.2611849998834
Camino de Peñate,Trigueros,-6.8678878614847,37.444174546007
Calle Rubén Darío,Valverde del Camino,-6.752742999929835,37.58025200032083
Calle Practicante Juan Romero Domínguez,Aljaraque,-6.992329523786935,37.27705695394736
Calle Víctor Fuentes casas,Huelva,-6.9560512354599,37.254240689079
Grupo X (Valdelamusa),Cortegana,-6.88059999999996,37.7868340000001
Residencial Benelux,Lepe,-7.2052919769503,37.209684839946
Calle los Alcornocales,Santa Olalla del Cala,-6.22893278781119,37.9097939897484
Calle Murcia,Isla Cristina,-7.31698881246344,37.1971210336078
Calle Colón,Isla Cristina,-7.32531767748248,37.2045805839629
Carretera N-431 de Huelva a Ayamonte,Cartaya,-7.11683203856,37.296880174876
Calle Corta,Isla Cristina,-7.320347862341905,37.20037809648217
Calle Palangre,Huelva,-6.96029800026964,37.2688690003701
Polígono Industrial Miraval,Huelva,-6.916033041312,37.2652797686087
Calle Isaac Albéniz,Huelva,-6.95320400028555,37.2390759995804
Calle Manuel de Falla,Trigueros,-6.83129961935423,37.382083309537
Calle Doctor Gómez Bastero,Isla Cristina,-7.32691063338712,37.2036169656129
Calle Cañavate,Isla Cristina,-7.3282170004281,37.2049330000724
Calle Bodega Teba,La Palma del Condado,-6.54406578442687,37.3641354074969
Calle Isaac Peral,Isla Cristina,-7.32566511,37.20435025
Calle Rezón,Isla Cristina,-7.31478695010309,37.1999812062961
Calle Valverde del Camino,Isla Cristina,-7.314133999914608,37.199623999913754
Plaza San Francisco,Isla Cristina,-7.32727206818956,37.203638841624
Barriada Nuestra Señora del Mar,Isla Cristina,-7.326250398898638,37.19634265389521
Calle Armada Española,Isla Cristina,-7.32565483167128,37.2031229522253
Calle Caracol,Isla Cristina,-7.253157000404642,37.20481799958986
Calle Reducto,Isla Cristina,-7.271959000060209,37.2225410004045
Calle Anchoa (Urbasur),Isla Cristina,-7.24850973672092,37.207699654050614
Calle Algallarín,Isla Cristina,-7.27327900054223,37.2210540004269
Avenida Arquitecto Aramburu Maqua,Isla Cristina,-7.32265223999365,37.1975360568773
Calle Boga,Isla Cristina,-7.247927000189629,37.20714999990507
Calle de la Brisa,Isla Cristina,-7.318965770379274,37.20267473097
Calle Morena,Isla Cristina,-7.25244500062756,37.2073150003497
Calle Doctor Fleming,Isla Cristina,-7.325850000588038,37.19925199994016
Calle Isabel Pérez Siles,Isla Cristina,-7.3261570000561145,37.20126799954824
Urbanización Playa San Miguel - Av. Playas de Cartaya,Cartaya,-7.1101931639191,37.2174155225224
Calle Pérez Galdós,Nerva,-6.54445267841254,37.6981299175485
Calle San Francisco,Isla Cristina,-7.328070336260299,37.203792453711245
Plaza Nuestra Señora de la Salud,Beas,-6.8613663858922,37.483827620686
Calle Veta la Arena,Hinojos,-6.38457499973629,37.2884219995758
Calle Manuel Siurot,Isla Cristina,-7.324337000160524,37.20305999955502
Calle Juan XXIII,Isla Cristina,-7.327171742279094,37.19481754356429
Avenida Huelva,Isla Cristina,-7.32427024000708,37.2042218975763
Calle Carreras,Isla Cristina,-7.32628299976186,37.204488999678
Calle Jara,Isla Cristina,-7.269056999627428,37.23992099984478
Calle Ramón y Cajal,Isla Cristina,-7.326412907649804,37.2042518089414
Calle Concha,Isla Cristina,-7.245710999817723,37.20560699987445
Calle Viudas,Isla Cristina,-7.32333714483095,37.2016659299282
Calle Encina,Isla Cristina,-7.3087532142005704,37.198912626612966
Calle los Rafales,Isla Cristina,-7.312331999900862,37.19792899973263
Calle Pino,Isla Cristina,-7.3080480005402775,37.197057999736714
Calle Fuente,Isla Cristina,-7.271271999833438,37.22116400013244
Calle Cerezo,Isla Cristina,-7.305901529577803,37.1988789928329
Calle Almejeros,Isla Cristina,-7.31725295761669,37.202115512697
Calle Alájar,Huelva,-6.936925999634577,37.25566199994548
Paraje Molinos De Viento,Gibraleón,-6.96343281203314,37.3809365599182
Avenida Villa de Madrid,Huelva,-6.954587392825,37.253124292422
Calle Chaparro (La Umbría),Aracena,-6.460055489677631,37.86049983549036
Calle Nardos,Moguer,-6.835392982324927,37.280727300505134
Urbanización Villa Conchita (Primera Fase),Huelva,-6.94667099815221,37.2629121664294
Calle Transversal Benavente,El Campillo,-6.628286999999943,37.69143600000007
Calle Alfonso Xiii,Palos de la Frontera,-6.89300215545959,37.2287162136443
Calle Carlos Cano,Bollullos Par del Condado,-6.53740300034803,37.341038999650266
Calle San Blas,Huelva,-6.95133100014435,37.2717490003335
Calle Cartaya,Bollullos Par del Condado,-6.531131999841778,37.33855200007492
Calle de la Barquera,Aracena,-6.57224294083328,37.8874917833531
Calle Cervantes,Calañas,-6.877550999999926,37.655234000000064
Calle Rivera,Villanueva de los Castillejos,-7.26997799999992,37.5009480000001
Calle Santa Cristina,Huelva,-6.94209999959914,37.2679759998776
Calle Perdiz,Huelva,-6.94308900004202,37.26436199965669
Calle D,Huelva,-6.93872699981377,37.25553399980199
Calle Hélice,Huelva,-6.931954000436766,37.26141200015673
Calle Alosno,Huelva,-6.934856000449802,37.25994999980565
Calle Amado de Lázaro,Huelva,-6.952891000399589,37.26086799973348
Plaza Antonio Barceló,Huelva,-6.937482999561584,37.28220899980677
Calle Arcipreste Julio Guzmán,Huelva,-6.951000000664,37.26958499995096
Calle Argentina,Huelva,-6.941513000283407,37.280372999987314
Calle Argantonio,Huelva,-6.94717485819677,37.259066803565005
Plaza Hermanos Capuchinos,Huelva,-6.9314921184165,37.259621750892
Calle Begonia,Huelva,-6.932914000378216,37.27471600041929
Callejón de las Siete Muertes,Huelva,-6.942487707120642,37.26977416763032
Calle Camarada Montiel Pichardo,Huelva,-6.928672000267221,37.26265899991333
Calle Carmen,Huelva,-6.954924000681988,37.25616200029491
Calle Cataluña,Huelva,-6.93273900039085,37.2561379999085
Plaza Cristóbal Quintero,Huelva,-6.9452852871862705,37.25775441511769
Calle Daniel Vázquez Díaz,Huelva,-6.9419210081423035,37.258143752889744
Plaza de la Constitución,Huelva,-6.949911777141385,37.25660912562967
Calle Duque de Rivas,Huelva,-6.937384000573248,37.268217999780816
Calle Encinasola,Huelva,-6.929990000401016,37.26009199993628
Calle Escacena del Campo,Huelva,-6.928223000073986,37.26528199970869
Calle Eucaliptus,Huelva,-6.938648000428646,37.25940299954255
Calle Garci-Fernández,Huelva,-6.948502999597975,37.255111000149405
Calle Gibraleón,Huelva,-6.934783000380185,37.255285000035244
Calle Federico García Lorca,Huelva,-6.929496999874245,37.26469299994205
Calle I,Huelva,-6.936781112979473,37.25509755129482
Plaza Jofre Tenorio,Huelva,-6.936622000227768,37.280435999737136
Calle Juan Niño,Huelva,-6.941848999888363,37.25687300036507
Calle Margarita,Huelva,-6.9322030002864565,37.27797500024448
Callejón la Torre,Huelva,-6.9474980006390075,37.25656200001138
Calle Lima,Huelva,-6.94439700065022,37.2830780000193
Avenida Martín Alonso Pinzón,Huelva,-6.949139999987986,37.25601799985233
Calle Muro de Piedra,Huelva,-6.9407800000589495,37.26072000007815
Paseo Norte,Huelva,-6.940886000504653,37.25594500013296
Calle Rafael Guillén,Huelva,-6.954882000105318,37.259174999791796
Calle Pedro Gómez,Huelva,-6.948877999615982,37.265651999710435
Calle Pedro de Valdivia,Huelva,-6.9423550000429035,37.25765299955095
Calle Rábida,Huelva,-6.95108899981306,37.2555820001382
Calle Presbítero Pablo Rodríguez,Huelva,-6.936624554840421,37.25705859297434
Calle Querubines,Huelva,-6.952328999607068,37.26852600009707
Calle Río Nervión,Huelva,-6.928760999647321,37.25680100034498
Calle Roque Barcia,Huelva,-6.936609077453953,37.25494431390849
Plaza Russelsheim,Huelva,-6.935074823388066,37.25418895976283
Calle San Juan,Huelva,-6.933520999860427,37.26038400022121
Calle Sansón Carrasco,Huelva,-6.923956999645472,37.26254000019631
Calle Santa Eulalia,Huelva,-6.9513250001068325,37.270946000442926
Calle Severo Ochoa,Huelva,-6.940962999993625,37.27907899973878
Calle Valdelamusa,Huelva,-6.930475999767503,37.26269000022536
Calle Soforas,Huelva,-6.940106000554788,37.26095500026624
Calle Santos Chocano,Huelva,-6.936444000334032,37.269896000281726
Calle Uruguay,Huelva,-6.930338999594504,37.25749099981218
Calle Zaragoza,Huelva,-6.95019200031063,37.27127200041129
Calle Zenobia,Huelva,-6.939168930139067,37.2807246266752
Parque Moret,Huelva,-6.945414000583134,37.272036999799326
Calle Teniente Navío de José Estrada Cepeda,Huelva,-6.93943500057243,37.258967999746964
Plaza Rogelio Buendía,Huelva,-6.934791000492453,37.27112399973224
Plaza Tagores,Huelva,-6.94048599982219,37.280536999946
Plaza Teresa Panza,Huelva,-6.9267480000049035,37.261707000266064
Plaza Altisidora,Huelva,-6.92893083572135,37.25917295650659
Plaza de la Amistad,Huelva,-6.943849310681768,37.28371356827876
Calle Espátula,Huelva,-6.9514080435642605,37.27792380635525
Plaza del Cardenal Spinola,Huelva,-6.928149346682166,37.2607609921008
Calle Valdelarco,Huelva,-6.927559999641773,37.27483999960067
Plaza de Moguer,Huelva,-6.93114300058033,37.27150800030562
Plaza de Corteconcepción,Huelva,-6.926502000576576,37.27475100032134
Calle Ciruelo,Aljaraque,-7.01840199998194,37.284785999610236
Plaza Santa Raquel,Huelva,-6.9333750003806704,37.27171300020081
Calle Barbados,Huelva,-6.9221494448228,37.2733163450772
Calle Antonio J. Martínez Navarro,Huelva,-6.930894626019385,37.25521861405041
Calle Ernesto Deligny,Huelva,-6.93184237039812,37.2545455858141
Paraje Los Alunaos,Cartaya,-7.12933474201377,37.2713382364398
Calle Las Mallas,Niebla,-6.69147169587433,37.356508031818
Playa Hoyo Del,Isla Cristina,-7.28738160458384,37.2014047965837
Calle Virgen del Carmen,Chucena,-6.393790000208223,37.36314700023408
Calle Libertad,Bollullos Par del Condado,-6.538154999953106,37.345580000416874
Calle Nueva,La Nava,-6.74645400005189,37.96362799963268
Travesía Puerto Bajo,La Nava,-6.748217999560931,37.96413899981511
Calle Ayamonte,Aljaraque,-7.027069999703398,37.26765800040422
Paraje Puro Aire,Rociana del Condado,-6.61244624662902,37.308191828654
Grupo Garajes,Cortegana,-6.96822499999996,37.7937010000001
Carretera HU-3107 Niebla a Beas,Niebla,-6.719130999995495,37.381196999841876
Camino Los Almendros,Gibraleón,-6.9486296432768,37.352762612579
Calle Jacinto Benavente,Calañas,-6.87980799999991,37.6525350000001
Calle F (Laguna del Tornejón),Trigueros,-6.813529451999898,37.32526300600006
Calle tras Iglesia,Villarrasa,-6.609114999657319,37.391323000056545
Camino Padron de las Peñas,Paterna del Campo,-6.421708999870334,37.44569099993988
Calle Santa Teresa,Trigueros,-6.832294245999947,37.384212183000045
Avenida Reyes Magos,Calañas,-6.88358399999993,37.6562500000001
Calle Federico García Lorca,Villarrasa,-6.60905489,37.38813323
Calle Olivo,Bollullos Par del Condado,-6.544761999766314,37.337265000079896
Calle del Hospital,Villarrasa,-6.6073541377977,37.389852336881
Vía de Santa Bárbara,Puebla de Guzmán,-7.2269699999999375,37.638554000000056
Calle Luis Francisco Naranjo Acosta,Minas de Riotinto,-6.593331000225419,37.695140000110996
Camino del Manzanito,Niebla,-6.6178670003616125,37.506333999614625
Calle Rociana,Niebla,-6.68783623371144,37.3577443103694
Calle Zorzaleña,La Palma del Condado,-6.554246245999934,37.38122668300008
Calle Carrascal,Alosno,-7.11676099999994,37.54864400000008
Calle Carnicería,Cartaya,-7.15392099999991,37.284319
Calle Llana,Aroche,-6.955056999999954,37.943095000000085
Calle Alicante,Alosno,-7.12083199999995,37.59888900000004
Calle Clavel,Aroche,-6.953795999999954,37.94287300000008
Calle Ciudad de Huelva,Alosno,-7.121234999999956,37.60175700000008
Calle Santos,Aroche,-6.9536189999999465,37.94391800000005
Calle Rábida,Cabezas Rubias,-7.088465999999926,37.726091000000054
Calle Camino,El Campillo,-6.658860999999945,37.699546000000055
Calle Galeón,Cartaya,-7.124197999999922,37.21716500000008
Calle D,Calañas,-6.876516999999922,37.65552300000007
Calle Fuenteheridos,Cartaya,-7.15687006499991,37.2780140190001
Calle Granada,El Campillo,-6.62695599999995,37.692374000000086
Aldea Ventas de Arriba,Campofrío,-6.6186969999999405,37.76620200000008
Calle Carretera de la Corte,Cortegana,-6.829740999999956,37.95290700000004
Avenida Reyes Católicos,Gibraleón,-6.96840699999996,37.37789
Callejón Cantarranas,El Cerro de Andévalo,-7.07102664699994,37.68190078500004
Calle Galaroza,Castaño del Robledo,-6.704258999999922,37.896645000000035
Calle Pirita,Almonaster La Real,-6.6754252405601,37.7769842308551
Calle Frailes,Cartaya,-7.1534789999999475,37.28334700000005
Calle Río Guadiana,Cartaya,-7.12027499999994,37.2180530000001
Calle Peña Alta,Aroche,-6.858259999999916,37.96792500000004
Calle Serranos,Cartaya,-7.153690196999946,37.28383098300009
Paraje Fuente Aroche,Gibraleón,-6.975693999999919,37.37600700000007
Urbanización Residencial la Colina,Ayamonte,-7.4058951908561,37.268946073797
Calle Poeta Rafael Alberti,Bonares,-6.67853100008799,37.321152999959
Calle Paralela a Vallejito,Fuenteheridos,-6.66149999999993,37.9016070000001
Calle Dámaso Alonso,Aljaraque,-7.005116000163256,37.27854300012674
Calle María Zambrano,San Bartolomé de la Torre,-7.10477199999991,37.4471780000001
Calle Pez Espada,Ayamonte,-7.31523099970418,37.2317119995933
Calle Libertad,Jabugo,-6.729682999999909,37.91834700000004
Calle Trinidad,El Granado,-7.41594499999991,37.522182
Calle Cuba,San Juan del Puerto,-6.846141644999932,37.312010144000055
Calle Hermanos Niño,Palos de la Frontera,-6.89094400050016,37.2276909998343
Travesía Huelva,Ayamonte,-7.4043780004602135,37.214168000022106
Calle San Antonio,San Juan del Puerto,-6.84229799999991,37.317147
Calle Cabezuela,Jabugo,-6.729350578999913,37.91598986000008
Travesía Duque Travesia,Valverde del Camino,-6.753342999685133,37.57500800018412
Calle de los Álamos,Ayamonte,-7.39773699989605,37.2187390002558
Calle Bajel,Ayamonte,-7.343947000640765,37.190164999827374
Calle Catamarán,Ayamonte,-7.343157000158624,37.18863100028754
