nom_normal,nom_munici,x,y
Calle el Sol,La Carlota,-4.867675000403491,37.71216800023902
Calle San Fernando (Aldea Quintana),La Carlota,-4.881744999934503,37.71472799958346
Plaza Parlamentaria Clara Campoamor,La Carlota,-4.932217000017758,37.66956999994151
Calle el Sol,El Carpio,-4.497979000230945,37.9407030000294
Camino Camino de Pedroche,Conquista,-4.505583941126189,38.40659367992721
Calle Bendicion,Doña Mencía,-4.356461999621465,37.553747999856334
Camino Peñoncilla,Doña Mencía,-4.384688999997274,37.536436000107386
Calle Villarreal,Dos Torres,-4.897316000336013,38.442695000060276
Calle Miguel Hernández,Encinas Reales,-4.489195102925653,37.27543002475305
Vereda de la Escribana,Fuente La Lancha,-5.058213999880951,38.43607599969358
Calle Pilar,Fuente Obejuna,-5.347381999790246,38.146509000276026
Calle la Mina,Fuente Obejuna,-5.346707000138679,38.14578099997909
Callejón de la Luna,Fuente Obejuna,-5.277133492578614,38.18999185694072
Calle de la Forja,Lucena,-4.4952060005533125,37.41299799963923
Calle Duque de Ahumada,Hinojosa del Duque,-5.141637999700143,38.49522000038871
Calle Julian Guardeño Cañete,Lucena,-4.489248999923237,37.405045999790964
Calle Campaña,Iznájar,-4.252870999696595,37.31821500020814
Camino de Termino,Montalbán de Córdoba,-4.757733999925762,37.59715799982785
Calle Juan Ramón Jiménez,Montemayor,-4.704417465228216,37.64750283600098
Carretera CO-3205 de N-331 en Montemayor a la Rambla,Montemayor,-4.70742800061809,37.63418400012336
Calle Pozo Dulce,Montilla,-4.6356930359844695,37.5885908443293
Calle Yedra,Montilla,-4.636502472491605,37.591149795185835
Calle Pozo Viejo,Pedro Abad,-4.455552999771306,37.96516000011997
Prolongación Moriles,Monturque,-4.584510000336872,37.470926999967034
Carretera CO-5207 de Monturque a CO-6216,Monturque,-4.567838999570747,37.47731599961971
Camino de los Calvillos,Moriles,-4.598333999949475,37.437013999954544
Pasaje de Mariana Pineda,Moriles,-4.608694941987356,37.43570488553291
Calle Lealtad,Nueva Carteya,-4.467584999748091,37.58786700034781
Calle Valle de los Pedroches,Obejo,-4.797722000377066,38.131226999696686
Calle del Arco,Palenciana,-4.5831561483577445,37.24906508838203
Calle Covadonga,Peñarroya-Pueblonuevo,-5.2840070000321955,38.314577999560946
Calle Maestro Musico Rafael Siles Rubio,Posadas,-5.1006404942387125,37.8012580377553
Calle Luis Soldevilla,Posadas,-5.107309000005737,37.800443999985845
Calle San Cayetano,Pozoblanco,-4.8497308380970905,38.37815720292022
Polígono las Huertas,Posadas,-5.119675000005931,37.799885999985825
Calle Octava (Pg.I.Deh.Boyal),Pozoblanco,-4.8448489999837046,38.35931599961978
Calle Manuel Luna Rivera,Pozoblanco,-4.852001286491439,38.383219027454885
Calle Democracia,Pozoblanco,-4.851115000259434,38.3731200003738
Calle Pablo Picasso,La Rambla,-4.735820369001541,37.61020011998589
Calle la Victoria,Puente Genil,-4.767078125956418,37.39449676420025
Calle Vinaroz,Santaella,-4.840518316812082,37.56372869781641
Camino al Cortijo de Vioque,Santa Eufemia,-4.870015000394525,38.6640390000859
Calle Osio,La Victoria,-4.853458778646322,37.68154372213994
Calle Victoria Kent,La Victoria,-4.849960000056342,37.682878000305486
Calle las Hormiguillas,Villafranca de Córdoba,-4.542972000358017,37.96337599968871
Camino Viaducto,Villa del Río,-4.278825279922124,37.97820707857183
Calle Séneca,Villanueva de Córdoba,-4.628272847176082,38.31716207573713
Calle San Jacinto,Villanueva del Duque,-5.002881138345867,38.39429517364314
Camino de Góngora,Villanueva de Córdoba,-4.621346000000935,38.314727999986005
Calle San Juan Bautista,Villanueva del Duque,-5.000532000055731,38.39158100004918
Calle La Chiquita Piconera,Córdoba,-4.70124206520388,37.9124234597516
Urbanización Las Cigüeñas,Córdoba,-4.70271743240574,37.9145719612387
Calle La Judería,Córdoba,-4.6987340566848,37.91405192864
Grupo Estación de la Balanzona,Córdoba,-4.76271057492351,37.978589281559
Calle Haza Miguelina,Montalbán de Córdoba,-4.760727000352394,37.57568599979501
Calle La Fontana,Añora,-4.883659024347248,38.4078711109491
Urbanización Lagar de Vida B,Moriles,-4.605150999378512,37.44525999939562
Calle Almazara,La Carlota,-4.950111088965659,37.67369058069255
Camino Cerro de Las Cabezas,Fuente-Tójar,-4.128459009067731,37.509776529618115
Camino de Priego Llano Pedro Calvo,Fuente-Tójar,-4.1464747137565565,37.52659165681725
Cerro Camello,Baena,-4.295293231285265,37.62424731105601
Paraje Malagón (Juncalejo),Belalcázar,-5.216142888018121,38.595166027822565
Calle Sierra de Guadarrama,Córdoba,-4.8195233018323735,37.882365653437446
Plaza del Doctor Emilio Luque,Córdoba,-4.78118399995104,37.8836810001944
Pasaje Rosal de la Frontera,Córdoba,-4.7531114561904,37.886522053988
Calle El Acebuche,Córdoba,-4.7612890728795,37.932599785188
Calle El Chaparro,Córdoba,-4.7612214047108,37.932063709343
Calle Heredia,Córdoba,-4.782625000440254,37.88422699997577
Plaza del Escultor Ruiz Olmos,Córdoba,-4.7624601152536,37.899354180083
Calle Sagunto,Córdoba,-4.7603670003548,37.8946560002458
Avenida Ronda de los Tejares,Córdoba,-4.78329299978022,37.8871979999309
Calle Pedro Muñoz,Córdoba,-4.77513899954152,37.883232999724
Calle Ángel María de Barcia,Córdoba,-4.77198199991708,37.8900369996811
Calle Grupo Manuel Sagrado,Córdoba,-4.77758692663425,37.8655584436572
Calle Bajada del Puente,Córdoba,-4.776479451544871,37.87586230058864
Calle Antonio Taboada,Córdoba,-4.84831880940371,37.9679281208141
Calle Historiador Manuel Salcines,Córdoba,-4.79232599952806,37.8754879999883
Calle Alemania,Córdoba,-4.79779300045993,37.910714999964
Calle Obispo Ascagorta,Córdoba,-4.79522899949649,37.9027790000398
Calle Luque,Córdoba,-4.77921000027376,37.8655379996605
Calle Libertador Andrés de Santacruz,Córdoba,-4.7877422911779,37.858076553217
Calle Poeta Vicente Núñez Casado,Córdoba,-4.81029996751683,37.9166945943099
Calle Jazmín,Córdoba,-4.8477693318556,37.83618340021
Calle Pacífico (Fontanar de Quintos),Córdoba,-4.85729099959748,37.8401650004388
Calle Clavellina,Córdoba,-4.85459695964049,37.8410189530566
Calle Los Perales,Córdoba,-4.70754859538063,37.882991762547
Pasaje 1,Córdoba,-4.71106609376865,37.8868989863885
Calle Sexta,Córdoba,-4.7017975484825,37.895315030357
Calle Compositor Joaquín Rodrigo,Córdoba,-4.83467227585877,37.8737843909187
Calle Cairuan,Córdoba,-4.78315800025572,37.8785389998634
Calle Francia,Córdoba,-4.65675900001579,37.9267659996843
Calle Descubridor Francisco Hernández Córdoba,Córdoba,-4.77625388115655,37.8595672801027
Calle Poeta Alonso de Bonilla,Córdoba,-4.80645685787154,37.9146540373235
Calle Compositor Wagner,Córdoba,-4.8431244431252445,37.87136822486427
Parque Pepe Priego,Córdoba,-4.7916027027235,37.897213506723
Jardines del Presidente D. Adolfo Suárez González,Córdoba,-4.7863388495518,37.889316230731
Jarnides de Juan Carlos I,Córdoba,-4.7887987696937,37.883562030787
Jardines del Duque de Rivas,Córdoba,-4.78538681756861,37.8857115104039
Calle Escultor Fernández Márquez,Córdoba,-4.78432458566796,37.898208077358
Calle Conde de Torres Cabrera,Córdoba,-4.77879599969279,37.8870679995738
Calle la Palmera,Córdoba,-4.78331300012047,37.8970810000406
Avenida Compositor Rafael Castro,Córdoba,-4.76662874549535,37.8766661553467
Calle B (La Golondrina),Córdoba,-4.86582568455824,37.8507402167788
Calle Averroes (Ribera Baja),Córdoba,-4.674988393019591,37.92983937786121
Plaza San Marcelino Campagnat,Córdoba,-4.75969839805519,37.8838678004992
Calle Senderistas,Córdoba,-4.8497277891836,37.969010931362
Calle Guadamacilero Antón Valdelomar,Córdoba,-4.9005180385689,37.924933395876
Calle Caballera,Córdoba,-4.90118717196874,37.9308776982184
Calle Belén,Córdoba,-4.80090604667416,37.9121030836738
Bulevar de Elio Berhanyer,Córdoba,-4.80083378289104,37.8951592105286
Calle del Viento Gregal,Córdoba,-4.8470953253043,37.901510190142
Calle de la Brisa,Córdoba,-4.84303917964439,37.9016498318858
Calle Lucio,Córdoba,-4.70418393397599,37.912637215073
Calle Barquera,Córdoba,-4.88169671353754,37.8573958867374
Calle Sierra Morena,Córdoba,-4.700663199085235,37.91671428735749
Calle Satélite,Córdoba,-4.6772817041855,37.955525209113
Calle Carril Huerta de los Arcos,Córdoba,-4.80882137225692,37.9170896119015
Calle del Canal,Córdoba,-4.80791186574792,37.8983740300388
Calle Maruja Caracuel,Córdoba,-4.80988213849548,37.8979097215929
Calle Virrey Moya,Córdoba,-4.77360000015131,37.8755079998028
Calle el Níspero,Córdoba,-4.83357854327739,37.857577569889834
Calle Libertador Sucre (Peatonal),Córdoba,-4.783174610551428,37.86417577089071
Calle Enea,Córdoba,-4.806020152464447,37.91215705733951
Calle San Rafael,Córdoba,-4.80935399957089,37.88472399995809
Plaza de la Alegría,Córdoba,-4.77309071592151,37.89464524071811
Calle Cruz Roja Española,Córdoba,-4.87525554013144,37.8515223443843
Calle Lucena,Córdoba,-4.777183999901146,37.86395699984914
Calle Melilla,Córdoba,-4.764988999764849,37.88369000013236
Calle Miguel Gila,Córdoba,-4.782525000232541,37.89240499985311
Calle Palomares,Córdoba,-4.773208000479813,37.89090799994455
Calle Pintor García Guijo,Córdoba,-4.7551609996604185,37.89466599982525
Calle Virgen de Villaviciosa,Córdoba,-4.7702635237272135,37.88784073000825
Paseo de la Ribera,Córdoba,-4.773137999894944,37.88062599995524
Calle Califato,Córdoba,-4.809568999893649,37.88293600031783
Calle D PPO4 Hta S Isabel Oe,Córdoba,-4.817638267868239,37.889763538757286
Calle Katiuska,Córdoba,-4.886430195741791,37.84819072184037
Calle Molina Sánchez Lagartijo,Córdoba,-4.77869100014329,37.8913379998553
Calle Escritora Rosario Castellanos,Córdoba,-4.8118716826801,37.888013960692
Calle Marruecos,Córdoba,-4.788912999665,37.8825659996936
Calle Recesmundo,Córdoba,-4.7663496349226,37.8809050030879
"Calle Manuel Cano ""El Pireo""",Córdoba,-4.79656102,37.87868932
Calle Duque Cornejo,Córdoba,-4.804134967386826,37.8835219363292
Calle Éufrates,Córdoba,-4.92726104127317,37.8348966611587
Calle Académico Meléndez,Córdoba,-4.75369900050972,37.89463899998874
Calle Cuartel,Córdoba,-4.668385000211782,37.93437599993861
Plaza de la Alcaidía,Córdoba,-4.75670899960239,37.8956099999657
Camino de los Aceituneros,Córdoba,-4.9275485287313,37.826919349122
Calle Acera Fuente de los Picadores,Córdoba,-4.78539199989468,37.8959039999075
Calle Adamuz,Córdoba,-4.77662499964946,37.86523999983984
Calle Agustín de la Oliva,Córdoba,-4.781423000446439,37.90996399977227
Calle Ajenuz,Córdoba,-4.774929000547274,37.909269999591196
Calle Alcaide de los Donceles,Córdoba,-4.77462000024116,37.8693410002163
Calle los Alfareros,Córdoba,-4.760122000369703,37.90252400041889
Plaza de la Aljarilla,Córdoba,-4.910293288720059,37.85008630199092
Calle Alhaken II,Córdoba,-4.784455000032267,37.8890200004326
Glorieta de la Ciudad de Nurenberg,Córdoba,-4.773287999781596,37.89597499995645
Calle Ancha de la Magdalena,Córdoba,-4.768791999971506,37.88471299961501
Calle Almería,Córdoba,-4.777943999899909,37.870157999697916
Calleja de las Beatas,Córdoba,-4.773658999599522,37.887234000202795
Calle Arenal - Mezquita,Córdoba,-4.7688609997031435,37.873689000295784
Calle Puente Romano,Córdoba,-4.766894362707348,37.872582424012975
Calle Campiña Meridional,Córdoba,-4.926136334902555,37.835957551558664
Calle Aulaga,Córdoba,-4.801915000440485,37.90769499965363
Calle Azahara,Córdoba,-4.8159499735561555,37.85713279601362
Calle Buen Suceso,Córdoba,-4.770413462998,37.8879457731788
Avenida de Barcelona,Córdoba,-4.764446999511873,37.88904500027929
Pasaje Buenavista,Córdoba,-4.755863999540917,37.90108800010442
Calle Bataneros,Córdoba,-4.777942000435358,37.88104000002193
Calle Ciudad de Buckara,Córdoba,-4.757106999642839,37.89892100024004
Calle Cabrera,Córdoba,-4.780210000173379,37.88691099971234
Plaza Cardenal Toledo,Córdoba,-4.77713616,37.88653558
Calle Ceriñola,Córdoba,-4.809090000513995,37.88428300005178
Calle Don Antonio Chacón,Córdoba,-4.815965936637592,37.88653523337685
Calle Compositor Ramón Medina,Córdoba,-4.7617580002169735,37.88980699983515
Calle Conde de Cardenas,Córdoba,-4.777745000283344,37.88401899984546
Calle Clara Campoamor,Córdoba,-4.795785000278004,37.897322000253745
Plaza Cristo de Gracia,Córdoba,-4.765454255042089,37.89042627037458
Calle Herradores,Córdoba,-4.770878000111177,37.88283899960393
Plaza de Cuba,Córdoba,-4.75585393,37.89378132
Calle Damián de Castro,Córdoba,-4.766108999668608,37.89476699971858
Calle Dalmacia,Córdoba,-4.759918533417,37.894244036104
Calle Don Antonio Gómez Aguilar,Córdoba,-4.78725199969812,37.9111879995705
Calle Doctor Francisco Bueno,Córdoba,-4.814251999831284,37.91405500028724
Calle Descubridor Pedro Álvarez Cabral,Córdoba,-4.7763488132971,37.858428206244
Calle Diego Serrano,Córdoba,-4.79260099995246,37.8844900004405
Calle Escritor Ramírez Góngora,Córdoba,-4.753686000116857,37.894049999851916
Calle Encarnación Agustina,Córdoba,-4.771309999859822,37.88487000020575
Calle Duque de Hornachuelos,Córdoba,-4.77892000023371,37.884005000168
Calle Escritor Carrillo Lasso,Córdoba,-4.754996000149389,37.895271999715
Calle Escritor Almeida Garret,Córdoba,-4.7521703317937,37.897915836959
Pasaje de los Comuneros,Córdoba,-4.7548670002173745,37.88671699973411
Calle Escritor Azorín,Córdoba,-4.78831599957904,37.8765299998964
Calle Escultor Enrique Moreno Rodríguez,Córdoba,-4.86506122117963,37.8494912407556
Calle Escritor Gonzalo Saavedra,Córdoba,-4.85108970126891,37.8688062300788
Calle Escritor Jiménez Lora,Córdoba,-4.75211699967821,37.8908010003044
Calle Espliego,Córdoba,-4.80876199945094,37.913950000431306
Calle Escultor Pablo Serrano,Córdoba,-4.78047624,37.90463924
Calle Escultor Martínez Cerrillo,Córdoba,-4.781964012195,37.901437253894
Calle Felipe II,Córdoba,-4.791359999558315,37.88289100036649
Plaza de la Fuenseca,Córdoba,-4.775332999801244,37.88741800042634
Calleja de las Flores,Córdoba,-4.779534000074094,37.880455000413335
Calle Fernán Pérez de Oliva,Córdoba,-4.772859000440179,37.885378999812524
Calle Fidela Campiña,Córdoba,-4.754388999831447,37.932203999831096
Calle Firnas,Córdoba,-4.769550000177377,37.86583499984586
Calle Montañas,Córdoba,-4.77005700027521,37.89004700009014
Calle Francisco Rabal,Córdoba,-4.782705000421831,37.8937260000579
Calle Gómez Bravo,Córdoba,-4.792765000312813,37.89151999975428
Calle Góngora,Córdoba,-4.7816390002353,37.8858180000008
Calle Pintor Ricardo Anaya,Córdoba,-4.84976204566597,37.8675296628292
Calle Guzmanas,Córdoba,-4.7690049996356025,37.89054799959015
Avenida del General Perón,Córdoba,-4.807451949374295,37.889303033172425
Bulevar Hernán Ruiz,Córdoba,-4.7898367345210415,37.885680394813136
Calle Infante Don Juan Manuel,Córdoba,-4.77499799956869,37.8745729998128
Calle Ingeniero Clemente Cantáis,Córdoba,-4.80089800035591,37.9154919998213
Calle Huerto San Pedro el Real,Córdoba,-4.7760419997237324,37.882599999812484
Calle Ingeniero Rafael Eraso Betelu,Córdoba,-4.791689505781401,37.891707235487615
Calle Isaac Peral,Córdoba,-4.771889999659997,37.88713800007906
Calle de la Junta,Córdoba,-4.81007499973533,37.8967329999346
Calle Islas Azores,Córdoba,-4.801019999716617,37.893478000049825
"Calle Manuel Mora Valle ""Morita""",Córdoba,-4.77488999984542,37.8913090002003
Calle Jiménez Amigo,Córdoba,-4.77018199951914,37.8637870003134
Calle de los Libreros,Córdoba,-4.776091000482736,37.89546900018091
Calle Jurado Aguilar,Córdoba,-4.77477000038833,37.88850400022729
Calle La Laguna,Córdoba,-4.80100199960329,37.9041169998114
Calle el Rumi,Córdoba,-4.79425399964464,37.91082499998489
Calle López Amo,Córdoba,-4.7787919997771375,37.899936999614305
Calle Maryan,Córdoba,-4.808031999580484,37.88207700033558
Calle Londres,Córdoba,-4.79686700040473,37.9087000001085
Calle María de Molina,Córdoba,-4.797823000289794,37.894790000000555
Calle Madre Mogas,Córdoba,-4.764530999621314,37.88183399981123
Calle Maizales,Córdoba,-4.925921999576204,37.83520800005471
Calle Magistral González Francés,Córdoba,-4.778595999562309,37.878985000406864
Calle Maestro López León,Córdoba,-4.635604401994023,37.73430666474982
Plaza del Manzano,Córdoba,-4.768686999540934,37.88748099956969
Calleja Munda,Córdoba,-4.777476000414754,37.883837000262005
Calle Nueva,Córdoba,-4.656360999586772,37.925930999850245
Calle Mejorana,Córdoba,-4.8068079246532,37.909597424958
Calle Neptuno,Córdoba,-4.751737999713005,37.89265699978803
Calle Olimpo,Córdoba,-4.750425999584597,37.89334499992403
Avenida de Miguel de Unamuno,Córdoba,-4.763906000298184,37.88619099960151
Calle Moriles,Córdoba,-4.776715999711148,37.86679199971192
Plaza del Moreno,Córdoba,-4.77796838539377,37.8921672359066
Calle Músico Antonio de Cabezón,Córdoba,-4.7890105303427,37.892432171419
Calle Paco Natera,Córdoba,-4.75783419707481,37.9023018370444
Calleja Noques,Córdoba,-4.772245000135696,37.88100000039145
Calle Nuestra Señora de Belén,Córdoba,-4.760414999556275,37.8797149997815
Pasaje Pantoja,Córdoba,-4.763387999633922,37.886015999606094
Calle Papa Juan Pablo II,Córdoba,-4.76987616172444,37.86797096790078
Calle Papiro,Córdoba,-4.77696899955271,37.9095220004218
Plaza Toñi Sánchez,Córdoba,-4.7935059995676745,37.890258999634746
Calle Periodista Justo Urrutia,Córdoba,-4.761308121714795,37.87858818326772
Calle Periodista Miguel Ortiz,Córdoba,-4.759930999695852,37.88037200014265
Calle Pintor Cuenca Muñoz,Córdoba,-4.783920999958801,37.885887000142326
Calle Pintora Maruja Mallo,Córdoba,-4.803371000248809,37.89578900013216
Pasaje Poeta Baena Yuste,Córdoba,-4.753646999817056,37.898898000364426
Calle Poeta Solís,Córdoba,-4.76696900047607,37.8924069995702
Pasaje Platero Heredia,Córdoba,-4.796848000046974,37.915329999939225
Calle Prensa,Córdoba,-4.77407599992923,37.8829699996756
Calle Pompeya Paulina,Córdoba,-4.772954000384729,37.86336599996592
Camino Pozo de San Lorenzo,Córdoba,-4.776282031106014,38.002820947947754
Calle Quejigo,Córdoba,-4.67704996925494,37.9485817483251
Puente Romano,Córdoba,-4.778324335619254,37.876954338116995
Calleja Virgen del Carmen,Córdoba,-4.91256400013198,37.849579000366
Carretera de las Quemadillas,Córdoba,-4.722093972337461,37.891922650926794
Calle Reina Mercedes,Córdoba,-4.763189999768876,37.89398899990972
Plaza San Andrés,Córdoba,-4.77345270080225,37.8860212100148
Calle Romero Barros,Córdoba,-4.775296999948971,37.88116900005052
Calle el Rosario,Córdoba,-4.77611299977959,37.87340200024059
Pasaje Ruiz Armenta,Córdoba,-4.790281999702732,37.88705100000595
Plaza de San Nicolás,Córdoba,-4.782249000005698,37.88406200030282
Plaza de San Juan,Córdoba,-4.781541000294628,37.88270799994673
Calle San Felipe,Córdoba,-4.782103000359234,37.88362400044135
Calle Santa Elena,Córdoba,-4.76551041098676,37.9981230979118
Calle Sancho el Craso,Córdoba,-4.77540300015866,37.8972130001082
Calle Sevilla,Córdoba,-4.780728000398678,37.88411000022722
Calle Sierra Morena,Córdoba,-4.821179561408938,37.882471905921506
Calle Soldado Diego García Paredes,Córdoba,-4.756381999818173,37.887571000364495
Calle Teniente Albornoz,Córdoba,-4.77910900013612,37.88772800011764
Calle Terrones,Córdoba,-4.784224000015958,37.876660000202044
Calle Tundidores,Córdoba,-4.775661000517211,37.884222999920034
Calle Poleo,Córdoba,-4.834389999464713,37.9628859999766
Calle Universidad de Córdoba,Córdoba,-4.725647999539712,37.90790499973248
Calle Vicente Aleixandre,Córdoba,-4.798053923408,37.876221281858
Paseo de los Verdiales,Córdoba,-4.813032155878862,37.88481647570623
Calle Victoriano Rivera,Córdoba,-4.77984800008017,37.88468099989903
Calle Yeso,Córdoba,-4.778017999697472,37.88512300024698
Plaza Vizconde de Miranda,Córdoba,-4.77058800043969,37.8828429997118
Calle Virgen del Valle,Córdoba,-4.792495000284161,37.90739599981025
Calle Río Cuzna,Córdoba,-4.767662959492594,37.9970714533368
Calle Escritor Sebastián Cuevas,Córdoba,-4.76736021960523,37.8781556228879
Calle Baritono José María Aguilar Blanco,Córdoba,-4.81846399988201,37.883884999943
Avenida de los Encinares,Córdoba,-4.6795759423422,37.9380015426941
Calle Regina,Córdoba,-4.77176800038543,37.8847009997512
Calle Guadalmedina,Córdoba,-4.91897973177115,37.8470028543574
Pasaje Antonio de Nebrija,Córdoba,-4.7797210169224,37.860683007733
Glorieta de la Cruz Roja,Córdoba,-4.7853144195641,37.880933238529
Calle Los Rosales,Córdoba,-4.878622329459806,37.853480771644946
Calle La Barquera,Córdoba,-4.885976506666452,37.84204165076565
Calle Alminar,Córdoba,-4.826330404495343,37.85595366423499
Calle 6 Sg-Ctim,Córdoba,-4.834413703923909,37.87801038219656
Calle Compositor Monteverdi,Córdoba,-4.839216997056577,37.872219070830354
Calle E (La Golondrina),Córdoba,-4.865181190947263,37.852087461078476
Calle II República Española,Córdoba,-4.92613199996888,37.8305410003473
Pasaje Mercado,Córdoba,-4.8163660000318,37.880327999962816
Calle B Pp-V.1,Córdoba,-4.923858897467094,37.84456581065163
Camino del Viejo Molino,Córdoba,-4.745120141549169,37.88609845137786
Calle I (La Golondrina),Córdoba,-4.86670429127044,37.8491774635929
Urbanización Valenzoneja Pendolilla (Alcolea),Córdoba,-4.669478092739386,37.9424529312332
Calle Río Odiel,Córdoba,-4.926909520787304,37.85186726893248
Calle Retama,Córdoba,-4.68384411035171,37.947133538119
Paseo Caballos,Córdoba,-4.768792912447892,37.87092035598829
Calle Décima,Córdoba,-4.71338990165406,37.8977174750431
Calle I PERI V-1 (Villarrubia),Córdoba,-4.908738246282737,37.848537871558584
Calle M PP-V.1 (Villarrubia),Córdoba,-4.918329009153041,37.8435376846212
Calle Aparejador Ángel Peña,Córdoba,-4.929125000080178,37.8300039996443
Calle G PERI V-1 (Villarrubia),Córdoba,-4.910108251525224,37.84812541712017
Calle C Pp-V.1 (Villarrubia),Córdoba,-4.920136685667316,37.844580969915704
Calle 10 Sg-Ctim (Higuerón),Córdoba,-4.829809950570622,37.87633457508522
Calle 26 (Llanos del Castillo),Córdoba,-4.847659859614975,37.85268738018861
Carretera CO-4200 de A-309 en Bujalance a A-3125,Córdoba,-4.36721808655498,37.85999516686326
Calle J (La Golondrina),Córdoba,-4.867409031617567,37.85010288337462
Calle el Águila,Córdoba,-4.8346462042911185,37.85183603342185
Calle la Gaviota,Córdoba,-4.833914301575343,37.85151779690402
Calle la Alondra,Córdoba,-4.927062624243803,37.84811314456829
Calle las Ruedas (La Golondrina),Córdoba,-4.872072615601746,37.85366357034081
Calle los Claveles,Córdoba,-4.888570972448274,37.8537196127456
Calle Vega 2 (La Barquera),Córdoba,-4.885051151571494,37.846898472228474
Paraje Alamillo,Córdoba,-4.621622988435665,37.76981111680496
Calle el Milano,Córdoba,-4.9323682052263536,37.84519425340071
Avenida de la Malvasía,Córdoba,-4.9335366674617624,37.8475831298947
Calle las Mimosas,Córdoba,-4.889663977204608,37.846079734105544
Calle Arquitectos Sin Frontera,Córdoba,-4.869600580848611,37.849269558328096
Calle F (La Golondrina),Córdoba,-4.86612986664801,37.8521439580455
Calle Intervida,Córdoba,-4.8729794175233,37.8492036869807
Camino de las Cruces,Córdoba,-4.830282333528006,37.85444001300171
Calle Alhambra,Córdoba,-4.83741060265791,37.86242850508324
Urbanización Arroyo de las Adelfas,Córdoba,-4.75630135025302,37.9251193026688
Calle Galaxia,Córdoba,-4.673488283634826,37.959322358621506
Prolongación Avenida Las Quemadas,Córdoba,-4.709180954893563,37.88199127683003
Calle Prolongación Acequia,Córdoba,-4.672750960722605,37.92971503066861
Avenida Vía Augusta,Córdoba,-4.7947308439733,37.886681773179
Calle Campo Madre de Dios,Córdoba,-4.76662600054968,37.8834830001024
Jardín Virgen de la Estrella,Córdoba,-4.7856308129786,37.893513292296
Calle el Avellano,Córdoba,-4.78052600016557,37.896260999975
Calle Consejo de Distrito,Córdoba,-4.80890900024595,37.8967919999627
Calle Cardenal Salazar,Córdoba,-4.7823944539529,37.879571553925
Calle Cardenal González,Córdoba,-4.77621700034967,37.8798940000095
Calle Juan Rufo,Córdoba,-4.775816999901843,37.887447000148896
Plaza de la Flor del Olivo,Córdoba,-4.7762830610065,37.892054720289
Camino a Molino Casillas,Córdoba,-4.7916996486489,37.861658980095
