nom_normal,nom_munici,x,y
Privado 88,Coín,-4.748629640716662,36.68893099093379
Particular 50,Coín,-4.771990954332369,36.682196635504596
Privado 81,Coín,-4.728915872133354,36.68969949187708
Particular 42,Coín,-4.7449115278089815,36.69354289913651
Privado 45,Coín,-4.742836961495532,36.69842600712208
Particular 29,Coín,-4.743862654617501,36.69766323012255
Privado 58,Coín,-4.795357142361948,36.696324180195504
Privado 49,Coín,-4.7143856070833134,36.69352538892424
Privado 41,Coín,-4.765367322927274,36.698259772802366
Particular 27,Coín,-4.788019102721155,36.69624466467408
Privado 38,Coín,-4.806097297582458,36.698200553305206
Particular 26,Coín,-4.818071468544851,36.69970562206987
Privado 21,Coín,-4.815788057430867,36.7067721757252
Privado 14,Coín,-4.749370769739736,36.70721820756514
Privado 13,Coín,-4.754231835260181,36.71266105323493
Camino C069-0 de la Era Enchiná,Coín,-4.752098288085079,36.647019271745854
Cordel VP04-0 del Rincón (Perdido),Coín,-4.746663244329633,36.633701195974204
Camino V152-0,Coín,-4.784328365448307,36.63514487376964
Camino V155-0,Coín,-4.805764138431714,36.68948208782366
Camino V139-0,Coín,-4.76474079701776,36.613196894208045
Camino V129-0,Coín,-4.719495649247233,36.670100358529204
Camino V124-0,Coín,-4.757212930074654,36.67795926794059
Camino V120-0,Coín,-4.758335526269109,36.67409268300684
Camino V112-0,Coín,-4.741911654212488,36.65404876619132
Camino V094-0,Coín,-4.770676191430944,36.64520487111669
Camino V091-0,Coín,-4.767017988579805,36.64511015621408
Plaza María Miranda Lafuente,Archidona,-4.440974054496615,37.07858719502078
Camino V086-0,Coín,-4.76532988889692,36.64665335049534
Camino V065-0,Coín,-4.774108474271847,36.67115595640068
Camino V053-0,Coín,-4.80928687225699,36.66897235592081
Camino V052-0,Coín,-4.809321328238227,36.671134613384936
Camino V046-0,Coín,-4.716297179823216,36.69431078340999
Camino V032-0,Coín,-4.75794881592497,36.68173292679665
Camino V040-0,Coín,-4.746095161020068,36.69666088936255
Camino V036-0,Coín,-4.752365613636462,36.7047025647507
Camino V035-0,Coín,-4.748236556753825,36.70294010491246
Camino V029-0,Coín,-4.753542580718367,36.69417817536053
Camino V003-0,Coín,-4.7971807432776075,36.69783612719767
Camino R080-0 del Molino,Coín,-4.779704505643111,36.64121055505791
Camino R083-0 Siete Revueltas,Coín,-4.764645179266354,36.66910899923934
Camino R077-0 del Cortijuelo,Coín,-4.768544823008877,36.63713232260038
Camino C062-0 Loriguillo,Coín,-4.735802381057946,36.64100868071708
Camino C061-0 de las Lomas,Coín,-4.723842439343034,36.656518823688316
Camino C059-0 Ramal de los Vagazos,Coín,-4.79328283102803,36.60904381888327
Camino C051-0 Transversal de huertas Viejas,Coín,-4.745162873806829,36.656176847903026
Camino C057-0 los Morteretes,Coín,-4.737242765221557,36.666168467871834
Camino C045-0 Antiguo de la Albuquería,Coín,-4.773217575806679,36.641887359796975
Camino C034-0 Cerro Aljibe,Coín,-4.800259759023003,36.68153668126179
Camino C012-0 Ramal de Tierra Llana,Coín,-4.812924584848304,36.72376687657025
Camino R004-0 Charco del Asperón,Coín,-4.791073035409462,36.70296523726086
Camino P048-0 Antiguo de Pizarra a Álora,Coín,-4.756895741535932,36.736804635423844
Camino P018-0 (Perdido),Coín,-4.76414520584897,36.60652849035063
Camino C111-0 Majada de la Corcha,Coín,-4.793633862283773,36.63330020275109
Camino C110-0 Trocha de la Albuquería,Coín,-4.783466563925032,36.629892623342
Cuesta C079-0 de Servicio por el Rincón,Coín,-4.743808296810684,36.645078313097486
Camino C100-0 de la Fuente,Coín,-4.746626942737808,36.616538886667456
Cuesta C072-0 de la Reina,Coín,-4.7571179146931595,36.65626655872819
Camino C043-0 de Guaro aFuente del Sol,Coín,-4.712422829574471,36.68057864775774
Camino C036-0 Cortijo de los Fernández,Coín,-4.745723156801522,36.68433740653628
Camino C022-0 del Cerradillo,Coín,-4.749801404845708,36.69536200514692
Camino C005-0 Villalba-Valenciana,Coín,-4.779827338506547,36.690701614394825
Calle Iglesia,Igualeja,-5.121961999868576,36.63061100015617
Particular,Frigiliana,-3.9046407992269017,36.78714555016074
Paraje La Humbría,Algarrobo,-4.037981360498637,36.77928601458518
Carril AGT-005 de Ronda a Gaucín,Algatocín,-5.280278553457554,36.57230839647377
Camino AMR-019 de la Cuesta de Ramírez (Perdido),Almáchar,-4.224931203131766,36.794804842325625
Camino AGN-014 Vereda Pachón,Almargen,-4.996078127332679,37.055247047962666
Calle Tajo Gomer,Riogordo,-4.27730544262971,36.9221372275625
Pago Arroyo Ancón,Almogía,-4.626749518937779,36.83538187668304
Camino de Suárez,Almogía,-4.523881999655772,36.79800400022808
Camino Almogía de los Cruces,Almogía,-4.563244000193753,36.828863000313426
Calle El Palmar de la Gallega,Álora,-4.718977934951075,36.873948650602934
Paraje Pilancón,Álora,-4.660500674066613,36.791496684571364
Camino de Anteque a Álora,Álora,-4.689475813476932,36.87424327844515
Camino ALO-054 del Río,Álora,-4.728436931411101,36.88144035739272
Calle María Zambrano,Álora,-4.727824523900049,36.88021658103649
Camino de Gaucín a la Cañada del Real tesoro,Benarrabá,-5.323933286495013,36.56119724835898
Paraje El Higuerón,Álora,-4.764218257656231,36.8386262345391
Camino Arroyo de Bujía,Álora,-4.656369068128491,36.80761393960129
Calle Pintor Joaquín Sorolla,Álora,-4.731033263589849,36.878053035436494
Camino del Peñón,Alozaina,-4.842979002474889,36.73731846431461
Camino del Callejón,Alozaina,-4.85236210245406,36.736697138865246
Camino ARZ-003 de la Cuesta de Cómpeta,Árchez,-3.9891254150410966,36.83510698726061
Paraje Cortijo de Galván,Archidona,-4.304032965057318,37.14580152503802
Paraje La Estación,Archidona,-4.412022111834908,37.14842687911356
Camino ACD-052 de Galván,Archidona,-4.32187509524001,37.141832125713286
Calle Jesús de la Columna,Archidona,-4.388222054885852,37.092134195475836
Calle María Dolores Aguilar,Archidona,-4.377017055890864,37.096346195332096
Calle Antonio Machado,Archidona,-4.37919005469028,37.0960781944913
Camino ARS-012 de la Casa del Águila,Arenas,-4.0694991853189775,36.82900653015721
Camino del Marqués,Arriate,-5.145285553228846,36.80124975681905
Calle Corralón,Arriate,-5.140850169651844,36.79878985724642
Calle Las Fábricas,Arriate,-5.136937129589128,36.79492290563481
Camino de Benaoján,Benadalid,-5.253713579199352,36.615181297886686
Calle Túnel de la Alquería,Benahavís,-5.029652161920676,36.497302675450285
Privado,Benahavís,-5.076489178796503,36.48365609138119
Calle África,Benahavís,-5.000586815099925,36.50389733345397
Calle Alpha Sentori,Benahavís,-5.056695000427548,36.4944159997827
Paraje La Romera,Benahavís,-5.080378689573389,36.52150239351741
Calle el Chorrillo,Benahavís,-5.047052999841507,36.526916000154344
Carril Pantanillo los Tres Ríos,Benahavís,-4.9932914038481835,36.53185558067085
Carril Forestal,Benahavís,-5.030281130080304,36.63077418443918
Carretera A-7175 de A-7 a Benahavís,Benahavís,-5.029716211618599,36.5051164226811
Calle Clavel,Benahavís,-5.071032643817135,36.48439067602906
Camino de Estepona a Igualeja,Igualeja,-5.127631801572131,36.617655998686594
Calle Cerrillo,Almogía,-4.53891349900503,36.8250227027631
Calle Cristobal Colón,Almogía,-4.54430049864676,36.8316454015764
Vía Briján,Benahavís,-5.032142353252327,36.499450591040755
Calle Huerto de Fernando,Benahavís,-5.045946907190631,36.52471947008662
Pago la Chorrera,Almogía,-4.4991007285897,36.8840239742173
Plaza Constitución,Ardales,-4.84689766329204,36.8782375226649
Calle los Pinos,Montecorto,-5.297184610219016,36.81615666939618
Calle Molino,Faraján,-5.18947255427635,36.6160828695479
Plaza de la Cultura,Pizarra,-4.70905299951238,36.7653939994956
Calle Balastar,Faraján,-5.18943699967538,36.6158959997748
Avenida Andalucía,Benahavís,-5.04496820366751,36.5185555301693
Calle Pepa la Monja,Humilladero,-4.70780338057853,37.1145528292714
Calle Aixa,Benahavís,-5.049660238981908,36.52321723922324
Calle Kiwi,Benahavís,-5.029329667248917,36.484732132210056
Calle Daidín,Benahavís,-5.045071999819935,36.52457000016883
Calle Guadalmina,Benahavís,-5.04652533375253,36.525634076705714
Plaza Huerto de Salvarito,Benahavís,-5.04701967881968,36.52476100199803
Calle Castaño,Benahavís,-5.0427564869353425,36.47511807589221
Calle Plácido Fernández Viagas,Humilladero,-4.700808380046708,37.11083582898029
Urbanización Paraiso Park,Benahavís,-5.029661725475314,36.48355301284288
Calle del Estrecho,Benahavís,-5.016748834182516,36.5056085907595
Calle Calvario,Humilladero,-4.70159038031049,37.1117018287438
Conjunto Lomas del Rincón V Fase,Rincón de la Victoria,-4.2809813759845,36.722153774427
Camino BMG-001 de la Cuesta del Caballo o Vereda de Vélez-Málaga,Benamargosa,-4.19346875925232,36.8611977691166
Conjunto Lomas del Rincón II Fase,Rincón de la Victoria,-4.281582069055,36.721277817795
Calle Simón Bolívar,Mollina,-4.662467845603941,37.127428036364776
Calle Concejal Antonio Ruiz García,Almogía,-4.5420059369327,36.8299577107562
Calle Almazara,Viñuela,-4.197774670260097,36.86997132786879
Calle Doradilla,Mollina,-4.628637999966285,37.0949219998301
Calle Alta,Alfarnatejo,-4.27164600063899,36.979944000418
Calle Zarzas,Fuengirola,-4.6036274456791,36.57427491351
Calle Tucán,Marbella,-4.9813162692144,36.508539227498
