nom_normal,nom_munici,x,y
Calle Higuera de Arjona,Andújar,-4.04987486,38.03354437
Calle Doctor Severo Ochoa,Bailén,-3.7788330000427264,38.09322500003392
Travesía Casas del Campo,Bailén,-3.7749439996657044,38.09813399978444
Calle los Coniles,Bailén,-3.786124459808,38.08713491637
Carretera A-6050 de Jaén a Castillo de Locubín,Los Villares,-3.81111399999992,37.6574910000001
Calle Prolongación Real,Lopera,-4.21236299955267,37.9458330000931
Calle Huelva,Chilluévar,-3.0298839999999245,37.98792800000007
Calle Felipe V,Begíjar,-3.528464999999926,37.98799800000006
Calle Santo Tomé (Veracruz),Úbeda,-3.148118000345221,38.027903999570185
Calle Quijote,Segura de la Sierra,-2.7265220000924635,38.24525299959849
Camino Molino del Rey,Porcuna,-4.189187999999945,37.875934000000086
Calle Barrio Bajo,Jimena,-3.47341199999994,37.843708
Plaza Cuesta de la Pila,Torres,-3.5087035812012,37.785205600623
Calle María Cristina,Torredonjimeno,-3.950053999999909,37.76380900000004
Calle Castilla,Torredelcampo,-3.9009180007304467,37.77202299977884
Calle Vuelta Comedero,Porcuna,-4.188907999999913,37.87424100000004
Calle Puerta de Jódar,Larva,-3.2026659999999083,37.760466000000065
Calle San Mateo,Torredonjimeno,-3.951631999999961,37.76139000000006
Calle Reguera,La Iruela,-2.9921992918157185,37.92193631616022
Calle Telegrafos,Jaén,-3.794423000420977,37.77288899992766
Calle Pablo Picasso,Mengíbar,-3.8120839999999134,37.969963000000064
Calle Arcos,Santisteban del Puerto,-3.2051040004491402,38.24567000007064
Camino Masegosa,Navas de San Juan,-3.27277000023518,38.1863540004369
Calle Colón,Begíjar,-3.5329669999999282,37.98450900000006
Calle Andalucía,Santisteban del Puerto,-3.205187999826283,38.245817999701146
Calle Santa Bárbara,La Carolina,-3.610766000254095,38.27170900040744
Calle Reina Sofía,Mengíbar,-3.8105339999999615,37.96950900000007
Calle Herrería,Villardompardo,-4.0021782107709,37.839086074873
Avenida Europa,Begíjar,-3.526533999999913,37.98599500000006
Calle Iglesia (El Mármol),Rus,-3.432169000381529,38.05935900059495
Calle 4 (Vados),Villatorres,-3.638598999697754,37.942268999871544
Calle Arbuniel,Mancha Real,-3.61909422299993,37.808707483
Calle Proyecto B,Pegalajar,-3.6428330003301643,37.73789300033122
Carretera Huesa (Cl.G),Quesada,-3.0737219999999184,37.84329900000006
Camino del Gitano,Andújar,-4.0832132595905,38.040974831239
Calle Don Nicolás Sanjuan,Santisteban del Puerto,-3.20494999964263,38.2513240000028
Calle Canteros,Porcuna,-4.16846399999991,37.8691660000001
Camino del Molinillo,Jimena,-3.46986199999992,37.8466880000001
Calle F (La Toba),Santiago-Pontones,-2.560147237600346,38.183163448965296
Calle Fuente de la Teja,Santo Tomé,-3.10532968099994,38.030833999
Calle Cueva de Nerja,Villacarrillo,-3.07678262182037,38.1209211872631
Calle Federico García Lorca,Villacarrillo,-3.08112818012125,38.1184471828913
Calle Don Juan Diego de Dios Barrero,Linares,-3.64022899976838,38.0867289999436
Avenida Almería,Vilches,-3.5136419996784016,38.21668199967473
Calle Tetuán Bloques,Linares,-3.63965700037013,38.0951840004414
Plazuela Jesús Nazareno de la Caida,Baeza,-3.4712181588941,37.995940846227
Calle Lopera,Porcuna,-4.1361946228048,37.893935541681
Avenida Doctor Juan Reyes,Linares,-3.64084244262444,38.099460236301
Carretera Aguascebas,Santo Tomé,-2.9682639999999196,38.026406000000065
Calle Escipion,Santo Tomé,-3.1056339999999523,38.02671000000004
Calle Azorín,Puente de Génave,-2.80438499999991,38.3531560000001
Calle Aznaitin,Albanchez de Mágina,-3.46605499999993,37.7938110000001
Calle Martínez Illán,Jimena,-3.48370736274031,37.8439778708341
Travesía Ramón y Cajal,Alcaudete,-4.108279999825471,37.65816100027123
Calle Ramón y Cajal,Alcalá La Real,-3.925125999664955,37.46286899980464
Calle Atalaya,Baños de la Encina,-3.7744759993838946,38.178943000350976
Calle L (La Toba),Santiago-Pontones,-2.560857256862943,38.17980173480384
Calle Santo Bastian,Orcera,-2.6568239999274628,38.31900100029612
Calle Eduardo Gallo,Porcuna,-4.183340999999928,37.87290200000007
Plaza San Juan,Porcuna,-4.183934999999906,37.872141000000056
Vía Acceso a Cortijo Panes,Chilluévar,-3.0334908459999497,38.003324166000084
Calle Budapest,Mengíbar,-3.798349529999939,37.979632310000056
Calle Don Francisco Calero Herrero,Marmolejo,-4.171409000424887,38.04659499995955
Calle Fuente Olid,Marmolejo,-4.165725000008592,38.04808500032266
Plaza Lilos,Alcaudete,-4.079849999589463,37.59357700006168
Calle Hondonera,La Iruela,-2.9927739998489695,37.921369999880895
Calle Begonia,Alcaudete,-4.079724000350089,37.593001000141804
Plaza Cebada,Aldeaquemada,-3.371832999593633,38.41136699979226
Calle Huelva,Jaén,-3.7978609997852004,37.77990599976232
Plaza San Bernardo,Jaén,-3.7980310004302282,37.76160700036303
Vía Tr. C/Polvorin,Castellar,-3.123072565746191,38.2555013886783
Travesía San Isicio,Cazorla,-3.00122562865965,37.9086542505934
Calle Juan Tamayo Foronda (El Cheta),Cazorla,-3.00040799203504,37.9103893081202
Calle Cinco (Pbdo Enira),Linares,-3.5955447189134415,38.064008943258294
Calle El Noguero,Chilluévar,-3.02804799999996,38.008156
Calle Andrés Segovia,Montizón,-3.071099000018625,38.36276400035847
Calle la Gloria,Navas de San Juan,-3.31764200017804,38.181150999719
Calle Virtud,Orcera,-2.65992940509488,38.3187478801423
Plaza la Iglesia,Orcera,-2.6594460003324354,38.31751400007121
Calle Paralela,Bedmar Y Garcíez,-3.4089829999653403,37.822755999989496
Calle Refugios,Los Villares,-3.8196989999999573,37.684611000000075
Calle San Juan,Cazorla,-3.00078811657818,37.9128011207753
Avenida del Parque,Linares,-3.5912209152128516,38.071164975583315
Calle General Torrijos,Linares,-3.6374740004246076,38.09760699976341
Calle de los Fruteros,Cazorla,-3.15685369004558,37.9710253632301
Calle Carmelo Torres,Jaén,-3.791136999972423,37.77426500042964
Travesía San Gregorio,Vilches,-3.50480400040411,38.20966299974785
Calle Francisco del Moral,Jaén,-3.782884999842736,37.91349199975622
Calle Almendro,Úbeda,-3.3632380002333093,38.013972000108026
Calle Fuente Mayor,Jamilena,-3.9070629985583407,37.74676200016627
Calle Reyes Católicos,Jaén,-3.787775999662358,37.77176900043929
Calle Teja,Martos,-3.9686599999588292,37.71745100016368
Calle Bolsa,Sorihuela del Guadalimar,-3.051787937763008,38.240251214222326
Plaza Chiquita,Santiago-Pontones,-2.551838632537223,38.11397259604738
Avenida la Democracia,Santiago-Pontones,-2.6698989554800256,38.117698081203656
Calle Aserrador,Santiago-Pontones,-2.5532429991548593,38.11374700053353
Camino de Marchana a Prado Mozo,Santiago-Pontones,-2.5026530008002768,38.18569399947232
Calle Colón,Sorihuela del Guadalimar,-3.05384093800872,38.2391062135811
Calle Felipe II,Sorihuela del Guadalimar,-3.05522193784206,38.2394162143869
Travesía del Río Guadalentín,Jaén,-3.7468890175269,37.797793371102
Calle Carmen,Alcalá La Real,-4.056760999620254,37.50486200008136
Calle Austria,Alcalá La Real,-3.9301609998301092,37.465462999817746
Camino de la Dehesa,Vilches,-3.499156999895486,38.22816100023015
Calle Cruces (Santa Ana),Alcalá La Real,-3.890386000213594,37.46216899989958
Calle de la Cruz,Baeza,-3.47312600006629,37.9936289995773
Calle el Aceitunero,Baeza,-3.473104999569951,37.999132999752945
Calle la Osera,Villacarrillo,-3.03156836688646,38.0769371212513
Calle Castaño,Jaén,-3.8147785092205595,37.78105991987968
Calle Barquero,Villacarrillo,-3.03946290718727,38.0672762548954
Calle Ramón Cocera Medina,Villacarrillo,-3.08556274162709,38.1173586210037
Calle Mirador del Guadalquivir,Villanueva de la Reina,-3.9247440000354,38.005231999956976
Calle Ildefonso Aguayo Morillas,Albanchez de Mágina,-3.467730999999958,37.793656000000055
Calle Quijote,Santo Tomé,-3.09863299999995,38.02656300000007
Calle Cuesta,Albanchez de Mágina,-3.466483999999923,37.79170900000008
Calle Antonio Machado,Begíjar,-3.530770999999959,37.98482100000007
Camino Cementerio,La Puerta de Segura,-2.74028299999992,38.34673600000008
Calle la Rivera,La Puerta de Segura,-2.7358679999999254,38.348020000000076
Barriada Estación de Begíjar,Begíjar,-3.5352509999999597,37.95163000000008
Calle Puerta del Sol,Villanueva del Arzobispo,-3.011542000175291,38.169341999780805
Calle Gloria,Frailes,-3.8356599999999617,37.487655000000075
Camino Cortijo el Fraile,Fuensanta de Martos,-3.911233999999922,37.64714900000007
Calle Antonio Machado,La Iruela,-2.9918209997301193,37.92120800055944
Calle Córdoba,Fuerte del Rey,-3.88383299999992,37.8770730000001
Calle Calderón de la Barca,Jódar,-3.353579580999906,37.84654702200004
Calle Compositor Gamez Laserna,Jódar,-3.3525172319999115,37.841297946000054
Plaza Montemar,Santo Tomé,-3.10188185215966,38.028595605915
Calle Miro,Santo Tomé,-3.099015999999949,38.02678400000008
Calle San Blas,Villanueva del Arzobispo,-3.0085055691676295,38.16688285956439
Calle San José de Calasanz,Puente de Génave,-2.80264092157376,38.3546122186512
Avenida la Puerta,La Puerta de Segura,-2.82121799999993,38.3829860000001
Avenida de Montiel,Santo Tomé,-3.13027299999993,38.02529
Calle Clavel,Santo Tomé,-3.09870499999994,38.0225810000001
Cerro de Cabecilla,La Puerta de Segura,-2.80065699999994,38.3670740000001
Calle Rosales,Santo Tomé,-3.099395999999956,38.02687400000008
Calle Málaga,Santo Tomé,-3.1000048350245,38.024521358385
Calle Antonio Machado,Santo Tomé,-3.104819999999961,38.02867300000008
Calle Fraile,Siles,-2.58111599980333,38.3886030003285
Camino Vergel,Torreperogil,-3.301482999999962,38.04087800000008
Calle Bonifacio de la Parra,Siles,-2.584720999674232,38.38756700021719
Calle Empedrada,Siles,-2.582824000327207,38.38761499973265
